2024-01-05 08:50:19.795  INFO 35968 --- [main] f.ForestChiefManagementSystemApplication : Starting ForestChiefManagementSystemApplication using Java 1.8.0_362 on LAPTOP-U7IJCIHA with PID 35968 (D:\java\xm\ForestChiefManagementSystem\target\classes started by hm in D:\java\xm\ForestChiefManagementSystem)
2024-01-05 08:50:19.804 DEBUG 35968 --- [main] f.ForestChiefManagementSystemApplication : Running with Spring Boot v2.7.6, Spring v5.3.24
2024-01-05 08:50:19.805  INFO 35968 --- [main] f.ForestChiefManagementSystemApplication : No active profile set, falling back to 1 default profile: "default"
2024-01-05 08:51:10.409  INFO 35968 --- [http-nio-8080-exec-8] c.f.config.LogInFilter                   : 拦截到请求GET:/download_img/label1686789791848
2024-01-05 08:51:10.411  INFO 35968 --- [http-nio-8080-exec-9] c.f.config.LogInFilter                   : 拦截到请求GET:/download_img/label1686791269437
2024-01-05 08:51:10.411  INFO 35968 --- [http-nio-8080-exec-4] c.f.config.LogInFilter                   : 拦截到请求GET:/download_img/label1686791247940
2024-01-05 08:51:10.726  INFO 35968 --- [http-nio-8080-exec-10] c.f.config.LogInFilter                   : 拦截到请求GET:/favicon.ico
2024-01-05 08:51:12.559  INFO 35968 --- [http-nio-8080-exec-7] c.f.config.LogInFilter                   : 拦截到请求GET:/personal_information
2024-01-05 08:51:12.658  INFO 35968 --- [http-nio-8080-exec-3] c.f.config.LogInFilter                   : 拦截到请求GET:/woods
2024-01-05 08:51:12.729  INFO 35968 --- [http-nio-8080-exec-1] c.f.config.LogInFilter                   : 拦截到请求GET:/download_img/head1686790797930
2024-01-05 08:51:12.731  INFO 35968 --- [http-nio-8080-exec-2] c.f.config.LogInFilter                   : 拦截到请求GET:/download_img/head1686791086084
2024-01-05 08:51:12.731  INFO 35968 --- [http-nio-8080-exec-6] c.f.config.LogInFilter                   : 拦截到请求GET:/download_img/head1686791129871
2024-01-05 08:51:12.732  INFO 35968 --- [http-nio-8080-exec-8] c.f.config.LogInFilter                   : 拦截到请求GET:/download_img/head1686792250739
2024-01-05 08:51:12.732  INFO 35968 --- [http-nio-8080-exec-4] c.f.config.LogInFilter                   : 拦截到请求GET:/download_img/head1686792182132
2024-01-05 08:51:12.733  INFO 35968 --- [http-nio-8080-exec-9] c.f.config.LogInFilter                   : 拦截到请求GET:/download_img/head1686792670254
2024-01-05 08:51:12.743  INFO 35968 --- [http-nio-8080-exec-5] c.f.config.LogInFilter                   : 拦截到请求GET:/download_img/head1686792809251
2024-01-05 08:51:12.748  INFO 35968 --- [http-nio-8080-exec-10] c.f.config.LogInFilter                   : 拦截到请求GET:/download_img/head1686792923783
2024-01-05 08:51:12.749  INFO 35968 --- [http-nio-8080-exec-3] c.f.config.LogInFilter                   : 拦截到请求GET:/download_img/head1686792971429
2024-01-05 08:51:12.750  INFO 35968 --- [http-nio-8080-exec-7] c.f.config.LogInFilter                   : 拦截到请求GET:/download_img/head1686792971425
2024-01-05 08:51:13.470  INFO 35968 --- [http-nio-8080-exec-1] c.f.config.LogInFilter                   : 拦截到请求GET:/html/task.html
2024-01-05 08:51:13.471  INFO 35968 --- [http-nio-8080-exec-1] c.f.config.LogInFilter                   : /html放行
2024-01-05 08:51:13.540  INFO 35968 --- [http-nio-8080-exec-2] c.f.config.LogInFilter                   : 拦截到请求GET:/css/task.css
2024-01-05 08:51:13.540  INFO 35968 --- [http-nio-8080-exec-2] c.f.config.LogInFilter                   : /css放行
2024-01-05 08:51:13.632  INFO 35968 --- [http-nio-8080-exec-9] c.f.config.LogInFilter                   : 拦截到请求GET:/task
2024-01-05 08:51:14.413  INFO 35968 --- [http-nio-8080-exec-8] c.f.config.LogInFilter                   : 拦截到请求GET:/html/inform.html
2024-01-05 08:51:14.413  INFO 35968 --- [http-nio-8080-exec-8] c.f.config.LogInFilter                   : /html放行
2024-01-05 08:51:14.479  INFO 35968 --- [http-nio-8080-exec-6] c.f.config.LogInFilter                   : 拦截到请求GET:/css/inform.css
2024-01-05 08:51:14.480  INFO 35968 --- [http-nio-8080-exec-6] c.f.config.LogInFilter                   : /css放行
2024-01-05 08:51:14.587  INFO 35968 --- [http-nio-8080-exec-4] c.f.config.LogInFilter                   : 拦截到请求GET:/inform/my_inform
2024-01-05 08:51:15.618  INFO 35968 --- [http-nio-8080-exec-5] c.f.config.LogInFilter                   : 拦截到请求GET:/html/label.html
2024-01-05 08:51:15.619  INFO 35968 --- [http-nio-8080-exec-5] c.f.config.LogInFilter                   : /html放行
2024-01-05 08:51:15.723  INFO 35968 --- [http-nio-8080-exec-10] c.f.config.LogInFilter                   : 拦截到请求GET:/css/label.css
2024-01-05 08:51:15.724  INFO 35968 --- [http-nio-8080-exec-10] c.f.config.LogInFilter                   : /css放行
2024-01-05 08:51:15.993  INFO 35968 --- [http-nio-8080-exec-3] c.f.config.LogInFilter                   : 拦截到请求GET:/label/page
2024-01-05 08:51:16.072  INFO 35968 --- [http-nio-8080-exec-7] c.f.config.LogInFilter                   : 拦截到请求GET:/download_img/label1686789791848
2024-01-05 08:51:16.073  INFO 35968 --- [http-nio-8080-exec-1] c.f.config.LogInFilter                   : 拦截到请求GET:/download_img/label1686791199396
2024-01-05 08:51:16.074  INFO 35968 --- [http-nio-8080-exec-2] c.f.config.LogInFilter                   : 拦截到请求GET:/download_img/label1686791247940
2024-01-05 08:51:16.075  INFO 35968 --- [http-nio-8080-exec-9] c.f.config.LogInFilter                   : 拦截到请求GET:/download_img/label1686791269437
2024-01-05 08:51:16.075  INFO 35968 --- [http-nio-8080-exec-8] c.f.config.LogInFilter                   : 拦截到请求GET:/download_img/label1686791294467
2024-01-05 08:51:16.076  INFO 35968 --- [http-nio-8080-exec-6] c.f.config.LogInFilter                   : 拦截到请求GET:/download_img/label1702969591499
2024-01-05 08:51:16.100  INFO 35968 --- [http-nio-8080-exec-4] c.f.config.LogInFilter                   : 拦截到请求GET:/download_img/label1703492016565
2024-01-05 08:51:16.386  INFO 35968 --- [http-nio-8080-exec-5] c.f.config.LogInFilter                   : 拦截到请求GET:/html/patrol.html
2024-01-05 08:51:16.387  INFO 35968 --- [http-nio-8080-exec-5] c.f.config.LogInFilter                   : /html放行
2024-01-05 08:51:16.455  INFO 35968 --- [http-nio-8080-exec-10] c.f.config.LogInFilter                   : 拦截到请求GET:/css/patrol.css
2024-01-05 08:51:16.455  INFO 35968 --- [http-nio-8080-exec-10] c.f.config.LogInFilter                   : /css放行
2024-01-05 08:51:16.591  INFO 35968 --- [http-nio-8080-exec-3] c.f.config.LogInFilter                   : 拦截到请求GET:/patrol
2024-01-05 08:51:16.705  INFO 35968 --- [http-nio-8080-exec-2] c.f.config.LogInFilter                   : 拦截到请求GET:/download_img/head1
2024-01-05 08:51:16.706  INFO 35968 --- [http-nio-8080-exec-7] c.f.config.LogInFilter                   : 拦截到请求GET:/download_img/head1686790797930
2024-01-05 08:51:16.707  INFO 35968 --- [http-nio-8080-exec-1] c.f.config.LogInFilter                   : 拦截到请求GET:/download_img/head1686791086084
